data_idx,sorted_idx,orig_pred,new_pred,contrast_pred,orig_contrast_prob_pred,new_contrast_prob_pred,orig_input,edited_input,orig_editable_seg,edited_editable_seg,minimality,num_edit_rounds,mask_frac,duration,error,llama_premise,llama_hypothesis
373,0,contradiction,neutral,neutral,0.0002814761246554,0.878083,"{'sentence1': 'San Fransisco 49ers football field with cheerleaders and a packed stadium.', 'sentence2': 'The football game got cancelled and the field is empty.'}","{'sentence1': ' Thesir and field  is empty as cheerleaders and fans wait in stadium.', 'sentence2': 'The football game got cancelled and the field is empty.'}",San Fransisco 49ers football field with cheerleaders and a packed stadium. , Thesir and field  is empty as cheerleaders and fans wait in stadium.,0.75,1.0,0.515625,1.4670255184173584,False,San Fransisco 49ers football field with cheerleaders.,The football game is taking place at Levi's Stadium.
374,0,contradiction,neutral,neutral,0.0008853955660015,0.8565599,"{'sentence1': 'Many roller derby players skating around the rink.', 'sentence2': 'roller derby players laying down after the match.'}","{'sentence1': 'Many roller derby  players rest after skating around the rink.', 'sentence2': 'roller derby players laying down after the match.'}",Many roller derby players skating around the rink. ,Many roller derby  players rest after skating around the rink.,0.2222222222222222,1.0,0.171875,0.7440311908721924,False,Many roller derby players skate around the rink.,roller derby players skating around the rink and cheering.
375,0,contradiction,neutral,neutral,6.359657709253952e-05,0.8587448,"{'sentence1': 'A man standing in front of a building on the phone as two men to the side pain on the side.', 'sentence2': 'two girls walk through a hall'}","{'sentence1': ' Two children walking through hall in front of  white building  using phone  with men to  relieve pain on left side.', 'sentence2': 'two girls walk through a hall'}",A man standing in front of a building on the phone as two men to the side pain on the side. , Two children walking through hall in front of  white building  using phone  with men to  relieve pain on left side.,0.5909090909090909,1.0,0.515625,1.845301866531372,False,A man standing in front of a building on the phone.,two men walk through a hall
376,0,contradiction,neutral,neutral,0.0001488224952481,0.99163634,"{'sentence1': 'The man in the sailor suit is holding literature.', 'sentence2': 'A chef is cooking stew.'}","{'sentence1': 'The man in the sailor suit is cooking in literature.', 'sentence2': 'A chef is cooking stew.'}",The man in the sailor suit is holding literature. ,The man in the sailor suit is cooking in literature.,0.2,1.0,0.06875,0.8767611980438232,False,The man in the sailor suit holds a book.,A man is holding a book.
377,0,contradiction,neutral,neutral,0.0006733339978381,0.9912418,"{'sentence1': 'Two women wearing red are smiling at the camera.', 'sentence2': 'With their backs turned to the camera were two women wearing blue dresses'}","{'sentence1': 'Two  women with their backs turned at the camera.', 'sentence2': 'With their backs turned to the camera were two women wearing blue dresses'}",Two women wearing red are smiling at the camera. ,Two  women with their backs turned at the camera.,0.4,1.0,0.515625,1.0419926643371582,False,Two women are smiling at the camera.,Two women are smiling at the camera.
378,0,contradiction,neutral,neutral,0.0522202551364898,0.93717843,"{'sentence1': 'A young black man is getting his hair buzzed off.', 'sentence2': 'The lady is at the hair salon.'}","{'sentence1': 'A young  lady and man is getting their hair buzzed off.', 'sentence2': 'The lady is at the hair salon.'}",A young black man is getting his hair buzzed off. ,A young  lady and man is getting their hair buzzed off.,0.2727272727272727,1.0,0.20625,0.901942253112793,False,A young black man is getting his hair cut.,A young black man is getting his hair cut.
379,0,contradiction,neutral,neutral,0.0003969779936596,0.57637435,"{'sentence1': 'A man with a pinstriped shirt and tan slacks adjust his tie while looking at a apple laptop computer.', 'sentence2': 'A woman adjusts her bra'}","{'sentence1': ' A man with  a shirt  on sitting nearan  old woman  holding  bra while looking at i computer.', 'sentence2': 'A woman adjusts her bra'}",A man with a pinstriped shirt and tan slacks adjust his tie while looking at a apple laptop computer. , A man with  a shirt  on sitting nearan  old woman  holding  bra while looking at i computer.,0.55,2.0,0.48125,4.616215467453003,False,A man adjusts his tie while looking at a laptop computer.,A woman adjusts her phone
380,0,contradiction,neutral,neutral,0.0002086789172608,0.9854313,"{'sentence1': 'A man wearing a business suit holds up a drink as the other laughs.', 'sentence2': 'the man is crying and writing'}","{'sentence1': 'A man wearing  a business suit holds up  his hand as he cries.', 'sentence2': 'the man is crying and writing'}",A man wearing a business suit holds up a drink as the other laughs. ,A man wearing  a business suit holds up  his hand as he cries.,0.3333333333333333,1.0,0.34375,1.3293664455413818,False,A man wearing a business suit holds up a drink.,A man is holding a drink as the other laughs.
381,0,contradiction,neutral,neutral,0.0090920692309737,0.6789931,"{'sentence1': 'A black man in a blue suit is talking on a cellphone while smoking.', 'sentence2': 'The man is jogging'}","{'sentence1': ' A black man in  a suit  is talking on his cellphone while running past', 'sentence2': 'The man is jogging'}",A black man in a blue suit is talking on a cellphone while smoking. , A black man in  a suit  is talking on his cellphone while running past,0.2666666666666666,1.0,0.48125,1.2649476528167725,False,A black man is talking on a cellphone while smoking.,A man is talking on a cellphone while jogging.
382,0,contradiction,neutral,neutral,0.0021929217036813,0.53860015,"{'sentence1': 'A little boy in a blue shirt is putting some sunglasses up to a window while a lady watches him.', 'sentence2': 'A girl puts on some sunglasses'}","{'sentence1': '   A boy in a  t- shirt looks back at his girl, who is next to him.', 'sentence2': 'A girl puts on some sunglasses'}",A little boy in a blue shirt is putting some sunglasses up to a window while a lady watches him. ,"   A boy in a  t- shirt looks back at his girl, who is next to him.",0.6666666666666666,3.0,0.4125,10.298270225524902,False,A little boy is putting some sunglasses up to a window.,A little boy is putting on some sunglasses.
383,0,contradiction,neutral,neutral,0.0005634913686662,0.95925933,"{'sentence1': 'Three women are dancing among the bamboo.', 'sentence2': 'A group of men are fencing.'}","{'sentence1': ' Three men are among rows of bamboo.', 'sentence2': 'A group of men are fencing.'}",Three women are dancing among the bamboo. , Three men are among rows of bamboo.,0.5,1.0,0.515625,0.9376702308654784,False,Three women are dancing.,Three women are fencing.
384,0,contradiction,neutral,neutral,0.0001627857127459,0.9965378,"{'sentence1': 'A person in a red shirt is mowing the grass with a green riding mower.', 'sentence2': 'A person in red is swimming in the Olympics.'}","{'sentence1': 'A person in a red shirt is  swimming through the grass with a green riding helmet.', 'sentence2': 'A person in red is swimming in the Olympics.'}",A person in a red shirt is mowing the grass with a green riding mower. ,A person in a red shirt is  swimming through the grass with a green riding helmet.,0.1875,1.0,0.171875,0.9142141342163086,False,A person is mowing the grass.,A person in red is painting a picture.
385,0,contradiction,neutral,neutral,4.042595173814334e-05,0.750258,"{'sentence1': 'A woman in an American military uniform sits at a table and writes the words ""sad,"" ""depressed,"" and ""hatred"" on a large sheet of white paper.', 'sentence2': 'A woman is diving off a mountain.'}","{'sentence1': 'A woman in   skis dives off  a table   and writes   the words   ""sad,""   ""depressed,"" and   ""hatred"" on a   large sheet of black paper.', 'sentence2': 'A woman is diving off a mountain.'}","A woman in an American military uniform sits at a table and writes the words ""sad,"" ""depressed,"" and ""hatred"" on a large sheet of white paper. ","A woman in   skis dives off  a table   and writes   the words   ""sad,""   ""depressed,"" and   ""hatred"" on a   large sheet of black paper.",0.2,2.0,0.34375,4.413801193237305,False,"A woman sits at a table and writes the words ""sad,"" ""depressed,"" and ""hatred"" on a large sheet of white paper.",A woman is writing a letter.
386,0,entailment,neutral,neutral,0.4087066352367401,0.90434426,"{'sentence1': 'A businessman in a white sweater conducts necessary business in a plaza using a concrete abutment as a work table.', 'sentence2': 'man in suit'}","{'sentence1': '  Guy doing business in  a plaza using  etiquette as  guidement as food on table.', 'sentence2': 'man in suit'}",A businessman in a white sweater conducts necessary business in a plaza using a concrete abutment as a work table. ,  Guy doing business in  a plaza using  etiquette as  guidement as food on table.,0.6190476190476191,2.0,0.20625,4.017085552215576,False,A businessman in a white sweater conducts necessary business.,a man in a suit conducts necessary business in a plaza using a concrete abutment as a work table.
387,0,contradiction,neutral,neutral,0.4398420751094818,0.6127414,"{'sentence1': 'A girl in a black sweater and jeans pours water into an empty soda bottle.', 'sentence2': 'A girl pours water into the ocean'}","{'sentence1': 'A girl in a black sweater and  jeans pours water into an empty bottle.', 'sentence2': 'A girl pours water into the ocean'}",A girl in a black sweater and jeans pours water into an empty soda bottle. ,A girl in a black sweater and  jeans pours water into an empty bottle.,0.0625,1.0,0.275,0.7399747371673584,False,A girl pours water.,A girl pours water into a cup.
388,0,contradiction,neutral,neutral,0.0023897064384073,0.709206,"{'sentence1': 'Man wearing blue bowing on floor in front of another man in blue bowing on floor with two other men wearing blue kneeling on same floor also.', 'sentence2': 'A man is wearing nothing.'}","{'sentence1': ' One  man is sitting on  the floor  , the front  of the image is  sitting  upside  down on  the floor with  two men kneeling on  the floor also.', 'sentence2': 'A man is wearing nothing.'}",Man wearing blue bowing on floor in front of another man in blue bowing on floor with two other men wearing blue kneeling on same floor also. ," One  man is sitting on  the floor  , the front  of the image is  sitting  upside  down on  the floor with  two men kneeling on  the floor also.",0.6428571428571429,2.0,0.515625,4.162949085235596,False,Man wearing blue bowing on floor in front of another man in blue bowing on floor with two other men wearing blue kneeling on same floor.,A man is wearing a blue shirt.
